,Xe,Ye
187,11.002690993158724,21.043851744568656
188,,
189,13.413553552349878,17.315417201862438
190,12.44289938083324,17.996285425129102
191,,
192,11.002690993158724,21.043851744568656
193,9.887128624765866,21.53330793352409
194,,
195,11.002690993158724,21.043851744568656
196,11.171159766867646,20.76823271734188
197,,
198,11.387959882282498,18.933194607041035
199,12.44289938083324,17.996285425129102
200,,
201,11.378155620186835,20.791257273899873
202,11.171159766867646,20.76823271734188
203,,
204,12.614764776212034,20.07190452358735
205,11.378155620186835,20.791257273899873
206,,
207,11.002690993158724,21.043851744568656
208,8.977303371582662,20.76220379725672
209,,
210,8.956096463828983,21.10804175452351
211,11.002690993158724,21.043851744568656
212,,
213,10.064496390283576,20.309178947751352
214,11.378155620186835,20.791257273899873
215,,
216,9.579832902697154,20.201186533954914
217,11.002690993158724,21.043851744568656
218,,
219,11.002690993158724,21.043851744568656
220,11.149910065838606,20.966479659904692
221,,
222,13.279127062317725,16.471466279916957
223,12.006506220706338,16.666596276447372
224,,
225,12.949240513464753,20.81452439855278
226,11.002690993158724,21.043851744568656
227,,
228,11.002690993158724,21.043851744568656
229,8.983728558385858,21.039477904655254
230,,
231,11.002690993158724,21.043851744568656
232,11.267304709987432,22.363091844477474
233,,
234,12.277475253080242,20.899956398154234
235,11.002690993158724,21.043851744568656
236,,
237,10.285745958340485,21.061962767201486
238,11.002690993158724,21.043851744568656
239,,
240,11.002690993158724,21.043851744568656
241,11.315675633372495,22.32270421023158
242,,
243,11.002690993158724,21.043851744568656
244,10.962333583296374,19.300888667930085
245,,
246,11.149910065838606,20.966479659904692
247,11.378155620186835,20.791257273899873
248,,
249,8.995693569688228,20.876169019864303
250,11.002690993158724,21.043851744568656
251,,
252,11.144307053115256,20.84491098691793
253,11.002690993158724,21.043851744568656
254,,
255,11.002690993158724,21.043851744568656
256,10.144974144160622,20.444840646528117
257,,
258,10.716470518792176,19.2962544616913
259,11.002690993158724,21.043851744568656
260,,
261,12.462614488936465,21.575504525612235
262,11.378155620186835,20.791257273899873
263,,
264,11.002690993158724,21.043851744568656
265,11.22394807014275,22.383528589986724
266,,
267,11.378155620186835,20.791257273899873
268,12.151357536601274,21.232489019359882
269,,
270,11.305834994081767,19.790449711252922
271,11.002690993158724,21.043851744568656
272,,
273,12.316609781795334,21.033712440500498
274,11.378155620186835,20.791257273899873
275,,
276,10.153846767488048,21.277261208572703
277,11.378155620186835,20.791257273899873
278,,
279,11.002690993158724,21.043851744568656
280,12.689037668930084,20.41770063882705
281,,
282,10.240282996371334,20.718634149287922
283,11.378155620186835,20.791257273899873
284,,
285,6.867056406813345,17.979013265726934
286,7.639332170223308,18.380248457146834
287,,
288,6.867056406813345,17.979013265726934
289,7.639332170223308,18.380248457146834
290,,
291,12.135740362018854,9.541437655920339
292,11.165144587952902,9.352838963324153
293,,
294,12.135740362018854,9.541437655920339
295,11.165144587952902,9.352838963324153
296,,
297,9.93281970499418,21.616738331305953
298,11.002690993158724,21.043851744568656
299,,
300,10.719664734862393,18.012252314692194
301,9.807892305625824,18.59081442590925
302,,
303,8.162057695152102,17.035671581185596
304,7.639332170223308,18.380248457146834
305,,
306,8.162057695152102,17.035671581185596
307,7.639332170223308,18.380248457146834
308,,
309,9.606798074280373,20.155965704979945
310,11.002690993158724,21.043851744568656
311,,
312,12.135740362018854,9.541437655920339
313,11.165144587952902,9.352838963324153
314,,
315,11.002690993158724,21.043851744568656
316,9.970731869004354,21.18999192984991
317,,
318,11.002690993158724,21.043851744568656
319,12.151357536601274,21.232489019359882
320,,
321,12.316609781795334,21.033712440500498
322,11.002690993158724,21.043851744568656
323,,
324,9.807892305625824,18.59081442590925
325,10.535410681124786,17.580445069613756
326,,
327,9.807892305625824,18.59081442590925
328,10.535410681124786,17.580445069613756
329,,
330,11.34337652331656,20.592987390079237
331,11.378155620186835,20.791257273899873
332,,
333,11.002690993158724,21.043851744568656
334,10.030736905480452,21.013338111537077
335,,
336,11.002690993158724,21.043851744568656
337,8.942135452616437,21.186177301526648
338,,
339,11.002690993158724,21.043851744568656
340,9.9507209751432,21.73345057133099
341,,
342,11.002690993158724,21.043851744568656
343,11.450636915003386,19.899094470270253
344,,
345,11.296931530516964,20.495694543024406
346,10.657858553755649,21.616497868627683
347,,
348,9.735550774073635,20.79496184931045
349,10.249522234510858,19.783891247529994
350,,
351,10.057325069257553,20.626391682634875
352,11.378155620186835,20.791257273899873
353,,
354,12.660184859927135,20.249524934522498
355,11.378155620186835,20.791257273899873
356,,
357,11.378155620186835,20.791257273899873
358,12.321962468981624,21.729939192376396
359,,
360,10.249522234510858,19.783891247529994
361,11.017008471622336,20.26097553659945
362,,
363,9.900900652571094,20.433685039765543
364,11.378155620186835,20.791257273899873
365,,
366,8.86857880970193,20.952465795331662
367,9.257782098133077,20.033685063317815
368,,
369,8.888943179111642,17.852114433586017
370,9.807892305625824,18.59081442590925
371,,
372,10.249522234510858,19.783891247529994
373,9.6922688388225,21.025631654339563
374,,
375,10.230217242191332,20.889887532237456
376,10.657858553755649,21.616497868627683
377,,
378,7.866329199196748,17.376242205484132
379,7.639332170223308,18.380248457146834
380,,
381,7.866329199196748,17.376242205484132
382,7.639332170223308,18.380248457146834
383,,
384,10.32825544869178,21.05390882962222
385,10.657858553755649,21.616497868627683
386,,
387,10.32825544869178,21.05390882962222
388,11.378155620186835,20.791257273899873
389,,
390,10.32825544869178,21.05390882962222
391,11.378155620186835,20.791257273899873
392,,
393,10.32825544869178,21.05390882962222
394,11.378155620186835,20.791257273899873
395,,
396,10.32825544869178,21.05390882962222
397,11.378155620186835,20.791257273899873
398,,
399,10.98936497485262,17.590136783862913
400,9.807892305625824,18.59081442590925
401,,
402,9.807892305625824,18.59081442590925
403,10.086749438918739,17.3484772997924
404,,
405,9.807892305625824,18.59081442590925
406,10.086749438918739,17.3484772997924
407,,
408,6.424830464864322,17.845616858470738
409,7.639332170223308,18.380248457146834
410,,
411,6.424830464864322,17.845616858470738
412,7.639332170223308,18.380248457146834
413,,
414,10.249522234510858,19.783891247529994
415,10.967156365891984,20.414952510215617
416,,
417,10.885776703971668,20.2337101798163
418,10.249522234510858,19.783891247529994
419,,
420,11.186623389959921,22.793611935413175
421,10.657858553755649,21.616497868627683
422,,
423,10.657858553755649,21.616497868627683
424,9.728724351269134,21.901971408465588
425,,
426,10.657858553755649,21.616497868627683
427,9.728724351269134,21.901971408465588
428,,
429,13.816802081740654,9.913787520268786
430,13.285112263426436,10.109771087035263
431,,
432,9.322290448871744,9.241711816361253
433,9.93954827255716,9.235446572960816
434,,
435,9.322290448871744,9.241711816361253
436,9.93954827255716,9.235446572960816
437,,
438,9.322290448871744,9.241711816361253
439,9.93954827255716,9.235446572960816
440,,
441,6.484489591878513,18.467901110706705
442,7.639332170223308,18.380248457146834
443,,
444,6.484489591878513,18.467901110706705
445,7.639332170223308,18.380248457146834
446,,
447,12.43097060404481,19.346357857832622
448,11.613722164876748,19.741325179402168
449,,
450,8.86857880970193,20.952465795331662
451,9.728724351269134,21.901971408465588
452,,
453,9.460380342351122,20.010785068809852
454,10.249522234510858,19.783891247529994
455,,
456,10.411725775141072,9.252778878087451
457,9.322290448871744,9.241711816361253
458,,
459,10.411725775141072,9.252778878087451
460,9.322290448871744,9.241711816361253
461,,
462,10.411725775141072,9.252778878087451
463,9.322290448871744,9.241711816361253
464,,
465,8.626801628379145,18.345464623320908
466,9.807892305625824,18.59081442590925
467,,
468,7.639332170223308,18.380248457146834
469,6.169685285714184,18.715062031928422
470,,
471,7.639332170223308,18.380248457146834
472,6.169685285714184,18.715062031928422
473,,
474,8.713309272968155,17.883387885706707
475,9.807892305625824,18.59081442590925
476,,
477,9.518102617291564,22.084002991463663
478,10.657858553755649,21.616497868627683
479,,
480,8.722996838076963,18.158692720564318
481,9.807892305625824,18.59081442590925
482,,
483,8.722996838076963,18.158692720564318
484,9.807892305625824,18.59081442590925
485,,
486,6.114550426557344,18.247382533555804
487,4.991256487715984,17.99896484361839
488,,
489,6.114550426557344,18.247382533555804
490,7.639332170223308,18.380248457146834
491,,
492,8.754875511606869,17.796048773100075
493,9.807892305625824,18.59081442590925
494,,
495,9.035076094266142,19.69642709350879
496,9.807892305625824,18.59081442590925
497,,
498,10.422874053646662,18.815347145055842
499,9.807892305625824,18.59081442590925
500,,
501,20.096995522732467,20.625646732725137
502,20.12756953747,19.757904703482303
503,,
504,20.096995522732467,20.625646732725137
505,20.12756953747,19.757904703482303
506,,
507,11.630394220591167,19.66140022520065
508,11.378155620186835,20.791257273899873
509,,
510,11.630394220591167,19.66140022520065
511,11.378155620186835,20.791257273899873
512,,
513,10.249522234510858,19.783891247529994
514,11.630394220591167,19.66140022520065
515,,
516,12.352827988930864,23.64980365415218
517,11.487089390021055,22.747414443699526
518,,
519,12.352827988930864,23.64980365415218
520,11.487089390021055,22.747414443699526
521,,
522,12.352827988930864,23.64980365415218
523,11.487089390021055,22.747414443699526
524,,
525,10.997414513685767,20.587350301230664
526,10.657858553755649,21.616497868627683
527,,
528,10.249522234510858,19.783891247529994
529,11.630394220591167,19.66140022520065
530,,
531,10.997414513685767,20.587350301230664
532,10.249522234510858,19.783891247529994
533,,
534,10.946404864352461,22.963883552496554
535,10.657858553755649,21.616497868627683
536,,
537,8.727778297817098,18.049751966998077
538,9.807892305625824,18.59081442590925
539,,
540,11.62486840611211,19.89258489300277
541,10.249522234510858,19.783891247529994
542,,
543,11.62486840611211,19.89258489300277
544,10.249522234510858,19.783891247529994
545,,
546,10.984414654750877,22.865085769493128
547,10.657858553755649,21.616497868627683
548,,
549,10.984414654750877,22.865085769493128
550,10.657858553755649,21.616497868627683
551,,
552,10.657858553755649,21.616497868627683
553,9.30549150725167,21.97856194939791
554,,
555,7.639332170223308,18.380248457146834
556,7.920622419008389,16.891714613175537
557,,
558,7.639332170223308,18.380248457146834
559,7.920622419008389,16.891714613175537
560,,
561,7.639332170223308,18.380248457146834
562,8.165958506702689,18.556200220503246
563,,
564,10.470518017590557,19.07179674220397
565,10.249522234510858,19.783891247529994
566,,
567,10.470518017590557,19.07179674220397
568,9.807892305625824,18.59081442590925
569,,
570,10.470518017590557,19.07179674220397
571,9.807892305625824,18.59081442590925
572,,
573,10.099108017751798,17.230675181160972
574,9.807892305625824,18.59081442590925
575,,
576,10.099108017751798,17.230675181160972
577,9.807892305625824,18.59081442590925
578,,
579,10.750851503544741,17.611251597664317
580,9.807892305625824,18.59081442590925
581,,
582,9.193332594456972,20.095418976618248
583,10.249522234510858,19.783891247529994
584,,
585,9.87179779657818,17.392659950903344
586,9.807892305625824,18.59081442590925
587,,
588,10.236674971890517,17.54519483526634
589,9.807892305625824,18.59081442590925
590,,
591,10.236674971890517,17.54519483526634
592,9.807892305625824,18.59081442590925
593,,
594,6.824249501731164,17.199746707029746
595,7.639332170223308,18.380248457146834
596,,
597,6.824249501731164,17.199746707029746
598,7.639332170223308,18.380248457146834
599,,
600,19.71029066941223,22.656360149586167
601,19.389580040239654,23.61057719442299
602,,
603,19.71029066941223,22.656360149586167
604,19.389580040239654,23.61057719442299
605,,
606,6.750487405687358,18.53817679259395
607,7.639332170223308,18.380248457146834
608,,
609,6.750487405687358,18.53817679259395
610,7.639332170223308,18.380248457146834
611,,
612,10.67904301103279,17.468769607103486
613,9.807892305625824,18.59081442590925
614,,
615,7.639332170223308,18.380248457146834
616,8.23985870983005,17.04185177686524
617,,
618,7.639332170223308,18.380248457146834
619,8.23985870983005,17.04185177686524
620,,
621,8.876612836466077,17.791247809001547
622,9.807892305625824,18.59081442590925
623,,
624,8.876612836466077,17.791247809001547
625,9.807892305625824,18.59081442590925
626,,
627,9.807892305625824,18.59081442590925
628,9.07136441497508,19.690717073828854
629,,
630,10.249522234510858,19.783891247529994
631,11.104344756127208,20.311189188740613
632,,
633,11.14039745496128,17.942849671393546
634,9.807892305625824,18.59081442590925
635,,
636,11.296826871416956,20.43710119943141
637,10.657858553755649,21.616497868627683
638,,
639,11.296826871416956,20.43710119943141
640,10.249522234510858,19.783891247529994
641,,
642,10.657858553755649,21.616497868627683
643,11.017008471622336,20.26097553659945
644,,
645,11.129948566651173,18.086262958451652
646,9.807892305625824,18.59081442590925
647,,
648,10.449654554624484,17.742785201524534
649,9.807892305625824,18.59081442590925
650,,
651,10.35989069177279,17.306979343037597
652,9.807892305625824,18.59081442590925
653,,
654,10.47671406273381,17.36338130700087
655,9.807892305625824,18.59081442590925
656,,
657,11.129948566651173,18.086262958451652
658,9.807892305625824,18.59081442590925
659,,
660,10.47671406273381,17.36338130700087
661,9.807892305625824,18.59081442590925
662,,
663,10.18596866762069,17.435311217241193
664,9.807892305625824,18.59081442590925
665,,
666,10.18596866762069,17.435311217241193
667,9.807892305625824,18.59081442590925
668,,
669,10.449654554624484,17.742785201524534
670,9.807892305625824,18.59081442590925
671,,
672,11.243574705267775,20.85003394695936
673,10.249522234510858,19.783891247529994
674,,
675,8.471186270946676,20.76042776304269
676,8.86857880970193,20.952465795331662
677,,
678,8.471186270946676,20.76042776304269
679,8.86857880970193,20.952465795331662
680,,
681,11.19310029550894,20.70335353181141
682,10.249522234510858,19.783891247529994
683,,
684,11.19310029550894,20.70335353181141
685,10.249522234510858,19.783891247529994
686,,
687,11.19310029550894,20.70335353181141
688,10.657858553755649,21.616497868627683
689,,
690,10.051393965957384,17.779427767083153
691,9.807892305625824,18.59081442590925
692,,
693,11.19310029550894,20.70335353181141
694,10.249522234510858,19.783891247529994
695,,
696,10.390018742936645,17.181325412212015
697,9.807892305625824,18.59081442590925
698,,
699,11.19310029550894,20.70335353181141
700,10.249522234510858,19.783891247529994
701,,
702,8.471186270946676,20.76042776304269
703,8.86857880970193,20.952465795331662
704,,
705,8.86857880970193,20.952465795331662
706,8.335844493626995,20.48437591862027
707,,
708,10.005765284432504,17.481847897183084
709,9.807892305625824,18.59081442590925
710,,
711,7.680747413623088,20.571347032537968
712,8.86857880970193,20.952465795331662
713,,
714,7.680747413623088,20.571347032537968
715,8.86857880970193,20.952465795331662
716,,
717,10.34913964599497,18.829024495912947
718,9.807892305625824,18.59081442590925
719,,
720,7.639332170223308,18.380248457146834
721,6.4338348124169755,18.198806867915888
722,,
723,10.806039448399131,17.492562219002128
724,9.807892305625824,18.59081442590925
725,,
726,9.807892305625824,18.59081442590925
727,10.690248265964104,17.296441561496316
728,,
729,7.639332170223308,18.380248457146834
730,6.4338348124169755,18.198806867915888
731,,
732,10.572160903635355,18.481770507154703
733,9.807892305625824,18.59081442590925
734,,
735,10.16377075849465,18.044808578421016
736,9.807892305625824,18.59081442590925
737,,
738,10.915175708272267,17.525830546755927
739,9.807892305625824,18.59081442590925
740,,
741,9.807892305625824,18.59081442590925
742,10.653563585503663,17.861485728435035
743,,
744,11.07963543506711,17.711518056049922
745,9.807892305625824,18.59081442590925
746,,
747,11.039642240681841,18.109245921779642
748,9.807892305625824,18.59081442590925
749,,
750,10.640082944377955,19.72500085800535
751,9.807892305625824,18.59081442590925
752,,
753,9.807892305625824,18.59081442590925
754,8.750813886868269,17.857938912960808
755,,
756,9.807892305625824,18.59081442590925
757,10.653563585503663,17.861485728435035
758,,
759,8.86857880970193,20.952465795331662
760,8.335844493626995,20.48437591862027
761,,
762,8.770364126906227,18.105296680356748
763,9.807892305625824,18.59081442590925
764,,
765,10.806039448399131,17.492562219002128
766,9.807892305625824,18.59081442590925
767,,
768,10.973673040559659,18.51988249330992
769,9.807892305625824,18.59081442590925
770,,
771,11.093292325435478,17.842439312596465
772,9.807892305625824,18.59081442590925
773,,
774,10.657858553755649,21.616497868627683
775,11.258738795688195,20.61700104763789
776,,
777,10.719664734862393,18.012252314692194
778,9.807892305625824,18.59081442590925
779,,
780,11.081941087245998,20.691463930868867
781,10.249522234510858,19.783891247529994
782,,
783,11.07963543506711,17.711518056049922
784,9.807892305625824,18.59081442590925
785,,
786,10.915175708272267,17.525830546755927
787,9.807892305625824,18.59081442590925
788,,
789,11.039642240681841,18.109245921779642
790,9.807892305625824,18.59081442590925
791,,
792,8.86857880970193,20.952465795331662
793,8.335844493626995,20.48437591862027
794,,
795,7.639332170223308,18.380248457146834
796,7.260442459616399,18.103802716942212
797,,
798,7.639332170223308,18.380248457146834
799,7.260442459616399,18.103802716942212
800,,
801,7.639332170223308,18.380248457146834
802,8.770364126906227,18.105296680356748
803,,
804,6.563240026884537,19.194012107126895
805,7.639332170223308,18.380248457146834
806,,
807,7.639332170223308,18.380248457146834
808,8.770364126906227,18.105296680356748
809,,
810,9.629625856006065,20.807842450887115
811,10.657858553755649,21.616497868627683
812,,
813,6.563240026884537,19.194012107126895
814,7.639332170223308,18.380248457146834
815,,
816,6.669708424789186,19.327499606847024
817,7.639332170223308,18.380248457146834
818,,
819,6.669708424789186,19.327499606847024
820,7.639332170223308,18.380248457146834
821,,
822,10.1425097759969,21.147295861253017
823,9.634789637944493,19.102966703525674
824,,
825,7.639332170223308,18.380248457146834
826,7.245999583241452,17.212454412682046
827,,
828,7.639332170223308,18.380248457146834
829,7.245999583241452,17.212454412682046
830,,
831,10.34913964599497,18.829024495912947
832,10.249522234510858,19.783891247529994
833,,
834,9.629625856006065,20.807842450887115
835,10.657858553755649,21.616497868627683
836,,
837,20.096995522732467,20.625646732725137
838,20.12756953747,19.757904703482303
839,,
840,10.249522234510858,19.783891247529994
841,9.683350845677326,20.791904681389482
842,,
843,7.423822834664771,17.233370562072206
844,7.639332170223308,18.380248457146834
845,,
846,7.423822834664771,17.233370562072206
847,7.639332170223308,18.380248457146834
848,,
849,10.249522234510858,19.783891247529994
850,10.297852660769504,20.99141534867872
851,,
852,10.297852660769504,20.99141534867872
853,10.657858553755649,21.616497868627683
854,,
855,10.249522234510858,19.783891247529994
856,10.593434053220038,19.69657727157574
857,,
858,11.638847343795293,22.371664803065478
859,12.43097060404481,19.346357857832622
860,,
861,10.249522234510858,19.783891247529994
862,11.409177990328324,19.861045568262295
863,,
864,6.477667968573436,17.943827118723753
865,7.639332170223308,18.380248457146834
866,,
867,6.477667968573436,17.943827118723753
868,7.639332170223308,18.380248457146834
869,,
870,9.417287464795775,18.31821624523129
871,9.851944314276619,16.513685829030564
872,,
873,9.851944314276619,16.513685829030564
874,10.929335615726533,16.01026455010969
875,,
876,9.851944314276619,16.513685829030564
877,10.076570950800791,15.272181112710285
878,,
879,10.212310169137762,21.166279422078958
880,11.378155620186835,20.791257273899873
881,,
882,10.249522234510858,19.783891247529994
883,10.212310169137762,21.166279422078958
884,,
885,10.212310169137762,21.166279422078958
886,10.657858553755649,21.616497868627683
887,,
888,9.27584420858929,22.109194706843148
889,10.657858553755649,21.616497868627683
890,,
891,10.288093006541322,22.957539437154907
892,9.777761085392108,22.003112797894886
893,,
894,8.24358548478332,21.65945758142039
895,8.86857880970193,20.952465795331662
896,,
897,8.24358548478332,21.65945758142039
898,8.86857880970193,20.952465795331662
899,,
900,8.24358548478332,21.65945758142039
901,8.86857880970193,20.952465795331662
902,,
903,12.796789062123649,9.574785492415938
904,12.021046000226711,9.681962872036236
905,,
906,8.33001725650379,22.268885474932507
907,8.737690278596222,23.422935751565262
908,,
909,8.33001725650379,22.268885474932507
910,8.737690278596222,23.422935751565262
911,,
912,9.6276136246178,21.81551403144891
913,10.657858553755649,21.616497868627683
914,,
915,10.306998696067978,22.89554049894826
916,9.795584479924004,21.129425029227964
917,,
918,8.484585385833261,21.33187066445624
919,8.86857880970193,20.952465795331662
920,,
921,8.33001725650379,22.268885474932507
922,8.86857880970193,20.952465795331662
923,,
924,8.33001725650379,22.268885474932507
925,8.86857880970193,20.952465795331662
926,,
927,8.484585385833261,21.33187066445624
928,8.86857880970193,20.952465795331662
929,,
930,8.484585385833261,21.33187066445624
931,8.86857880970193,20.952465795331662
932,,
933,8.33001725650379,22.268885474932507
934,8.86857880970193,20.952465795331662
935,,
936,11.231400272247855,9.359254068624013
937,12.021046000226711,9.681962872036236
938,,
939,11.328932228179138,19.122766062833293
940,10.249522234510858,19.783891247529994
941,,
942,10.491566466194937,9.27391281896828
943,11.231400272247855,9.359254068624013
944,,
945,10.657858553755649,21.616497868627683
946,10.224587666552544,20.987044655356808
947,,
948,10.249522234510858,19.783891247529994
949,10.021895407400649,20.254700573170897
950,,
951,11.476298289988957,19.57321847657999
952,11.378155620186835,20.791257273899873
953,,
954,10.657858553755649,21.616497868627683
955,10.192184796018546,20.915432352245595
956,,
957,11.89178612368257,16.932426227510746
958,11.573993252183712,18.168058815700213
959,,
960,10.657858553755649,21.616497868627683
961,9.585177251275104,21.982691943546243
962,,
963,14.383064168473137,10.535729208193585
964,13.8114227634903,10.243887959068493
965,,
966,6.609984385192898,20.517413507028042
967,9.854276446344192,17.904335107724172
968,,
969,10.657858553755649,21.616497868627683
970,11.059978792247751,22.81954678144182
971,,
972,10.950763096127378,20.228197293516818
973,10.657858553755649,21.616497868627683
974,,
975,10.950763096127378,20.228197293516818
976,10.249522234510858,19.783891247529994
977,,
978,9.617994635145946,21.728637164907454
979,10.657858553755649,21.616497868627683
980,,
981,10.657858553755649,21.616497868627683
982,10.997688140661579,20.31764108943707
983,,
984,9.765271823069297,20.97086410528788
985,10.657858553755649,21.616497868627683
986,,
987,10.249522234510858,19.783891247529994
988,11.601842834668007,19.616662296304316
989,,
990,11.19310029550894,20.70335353181141
991,11.378155620186835,20.791257273899873
992,,
993,11.19310029550894,20.70335353181141
994,11.378155620186835,20.791257273899873
995,,
996,11.19310029550894,20.70335353181141
997,11.378155620186835,20.791257273899873
998,,
999,11.19310029550894,20.70335353181141
1000,10.657858553755649,21.616497868627683
1001,,
1002,12.43097060404481,19.346357857832622
1003,11.613722164876748,19.741325179402168
1004,,
1005,10.249522234510858,19.783891247529994
1006,9.765271823069297,20.97086410528788
1007,,
1008,11.34337652331656,20.592987390079237
1009,10.249522234510858,19.783891247529994
1010,,
1011,10.249522234510858,19.783891247529994
1012,11.601842834668007,19.616662296304316
1013,,
1014,10.657858553755649,21.616497868627683
1015,10.593434053220038,19.69657727157574
1016,,
1017,10.23653469041765,20.93350477918028
1018,10.657858553755649,21.616497868627683
1019,,
1020,9.328783059148236,21.39090344253042
1021,10.657858553755649,21.616497868627683
1022,,
1023,7.639332170223308,18.380248457146834
1024,8.021059102010364,17.11761825467271
1025,,
1026,10.252855924336572,21.16582624390507
1027,10.657858553755649,21.616497868627683
1028,,
1029,6.883242375547076,17.146283323228566
1030,7.639332170223308,18.380248457146834
1031,,
1032,8.799725800867813,17.83048834217303
1033,7.639332170223308,18.380248457146834
1034,,
1035,6.883242375547076,17.146283323228566
1036,7.639332170223308,18.380248457146834
1037,,
1038,7.639332170223308,18.380248457146834
1039,8.021059102010364,17.11761825467271
1040,,
1041,9.954270382476391,21.649313481673165
1042,10.657858553755649,21.616497868627683
1043,,
1044,6.956445953155113,17.519998627154333
