,Xe,Ye
793,19.166244695353694,-12.743991220780323
794,,
795,18.650387904303464,-13.734619067994231
796,18.081803357452813,-12.653482032778161
797,,
798,18.416748262208007,-13.637736506454166
799,16.98886676905852,-12.934284266625513
800,,
801,17.550967492382032,-18.715319307369615
802,15.833233769281206,-18.26575057894597
803,,
804,14.812061065892342,-15.341128778180039
805,16.059027600786354,-15.19055058628192
806,,
807,15.08798342042745,-19.178638205884056
808,15.833233769281206,-18.26575057894597
809,,
810,17.34127542749722,-15.06497901045202
811,16.059027600786354,-15.19055058628192
812,,
813,17.507290526849943,-16.57515663660588
814,16.659405427979106,-17.569202610262753
815,,
816,18.416748262208007,-13.637736506454166
817,18.081803357452813,-12.653482032778161
818,,
819,20.79363891595973,-13.38056672658851
820,19.535607372679287,-13.92884060571481
821,,
822,20.417492874312362,-14.382497339260068
823,20.79363891595973,-13.38056672658851
824,,
825,18.416748262208007,-13.637736506454166
826,17.335595093057393,-12.770539368770416
827,,
828,17.302423589821153,-13.754941882276663
829,17.182426517222314,-12.417995886051171
830,,
831,17.34127542749722,-15.06497901045202
832,15.954351007064988,-15.474225938259083
833,,
834,21.4340516499326,-12.361513619306074
835,23.032214483775686,-12.62133159753799
836,,
837,16.757144020236908,-14.0171024338889
838,16.0690161737015,-12.892702733142247
839,,
840,18.52987693108731,-12.566529663184191
841,18.650387904303464,-13.734619067994231
842,,
843,18.544013086858214,-11.281841610312062
844,17.97284066518309,-10.182387868169787
845,,
846,18.650387904303464,-13.734619067994231
847,19.253679772827905,-15.002107625895492
848,,
849,18.650387904303464,-13.734619067994231
850,17.006404426640685,-13.433365917245112
851,,
852,16.41172061739319,-12.90734647080344
853,16.160604024572073,-14.793990978870776
854,,
855,16.160604024572073,-14.793990978870776
856,17.34127542749722,-15.06497901045202
857,,
858,16.160604024572073,-14.793990978870776
859,14.812061065892342,-15.341128778180039
860,,
861,19.344474994445847,-13.81414289821846
862,21.099448199410997,-13.53720371781934
863,,
864,19.344474994445847,-13.81414289821846
865,21.099448199410997,-13.53720371781934
866,,
867,20.082044720163825,-16.086790499350474
868,18.932007809482172,-16.36592891742919
869,,
870,20.082044720163825,-16.086790499350474
871,18.932007809482172,-16.36592891742919
872,,
873,20.082044720163825,-16.086790499350474
874,18.932007809482172,-16.36592891742919
875,,
876,19.344474994445847,-13.81414289821846
877,20.698663521743523,-13.123342176903428
878,,
879,19.344474994445847,-13.81414289821846
880,18.350164262090345,-12.559470461715017
881,,
882,11.608072359497122,-14.676938299683306
883,12.672790625932855,-14.445909888715901
884,,
885,17.34127542749722,-15.06497901045202
886,16.492267559699428,-14.331982305331367
887,,
888,27.360383154952896,-2.856142484427119
889,28.162402721267874,-3.3882258062647006
890,,
891,14.38921259158326,-13.726067985686463
892,15.282233645582114,-13.515985095954271
893,,
894,15.506666618135572,-13.538552575773316
895,16.42475180629423,-14.427466799224515
896,,
897,18.973193403974733,-17.343676359692235
898,18.932007809482172,-16.36592891742919
899,,
900,18.286509107326584,-17.733678744614725
901,18.932007809482172,-16.36592891742919
902,,
903,18.286509107326584,-17.733678744614725
904,17.550967492382032,-18.715319307369615
905,,
906,15.173419291589543,-14.561056342395235
907,16.756020256904254,-13.11366596664892
908,,
909,28.492326484901366,-27.569726687723218
910,27.723022236890895,-28.106947848366918
911,,
912,14.278703855612664,-12.771525793725868
913,13.753586181983678,-11.645449396790797
914,,
915,18.546413652210905,-15.07531114257043
916,18.932007809482172,-16.36592891742919
917,,
918,19.492814423839768,-17.635574436692703
919,18.932007809482172,-16.36592891742919
920,,
921,19.476648223408734,-13.80663504671718
922,20.999443679392847,-13.436445264685052
923,,
924,12.600545931756892,-15.526941364892673
925,13.69214870693963,-14.776128121677282
926,,
927,13.69214870693963,-14.776128121677282
928,14.812061065892342,-15.341128778180039
929,,
930,17.854900262091174,-17.047559327583848
931,18.932007809482172,-16.36592891742919
932,,
933,17.61816232162232,-15.83534824684907
934,18.932007809482172,-16.36592891742919
935,,
936,19.476648223408734,-13.80663504671718
937,18.59478181002745,-15.00229366979096
938,,
939,18.932007809482172,-16.36592891742919
940,18.836864792956465,-17.456911515766063
941,,
942,17.851888257795423,-16.001046258407968
943,18.932007809482172,-16.36592891742919
944,,
945,17.63241654694464,-16.045697118313356
946,18.932007809482172,-16.36592891742919
947,,
948,18.932007809482172,-16.36592891742919
949,19.033935199728496,-16.191531267348516
950,,
951,21.620005273059142,-15.697972961705345
952,22.208227787549383,-14.24066399789865
953,,
954,20.078077924063766,-16.2332848248787
955,18.932007809482172,-16.36592891742919
956,,
957,20.078077924063766,-16.2332848248787
958,18.932007809482172,-16.36592891742919
959,,
960,20.212067690049903,-16.287832731042954
961,18.932007809482172,-16.36592891742919
962,,
963,17.703604249530567,-15.680380051640253
964,17.34127542749722,-15.06497901045202
965,,
966,19.476648223408734,-13.80663504671718
967,20.999443679392847,-13.436445264685052
968,,
969,18.99778279316248,-17.853210254093483
970,18.932007809482172,-16.36592891742919
971,,
972,19.185430120929325,-16.88809106404246
973,18.932007809482172,-16.36592891742919
974,,
975,19.185430120929325,-16.88809106404246
976,18.932007809482172,-16.36592891742919
977,,
978,19.476648223408734,-13.80663504671718
979,19.166244695353694,-12.743991220780323
980,,
981,18.932007809482172,-16.36592891742919
982,18.271812672965208,-15.106412960125532
983,,
984,18.845245455329234,-16.61095161542959
985,18.932007809482172,-16.36592891742919
986,,
987,18.845245455329234,-16.61095161542959
988,18.932007809482172,-16.36592891742919
989,,
990,16.464025729484607,-19.25031071492103
991,14.405407476345015,-17.59995671574758
992,,
993,19.476648223408734,-13.80663504671718
